170;2002-11-23;А;2;40;28;2;7;41;4;17719;5;1010;69;18;3119;1;1600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;2002-11-27;Б;2;5;42;6;43;17;8;13159;5;715;79;10;4527;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;2002-11-30;Б;2;5;2;13;32;40;35;11642;5;644;92;17;2795;0;820000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;2002-12-04;А;3;14;13;9;40;11;23;13965;5;845;63;14;3057;0;890000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;2002-12-07;Б;3;15;39;6;23;45;24;14409;5;932;61;23;2002;0;960000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;2002-12-11;А;3;6;8;29;21;31;4;14634;5;907;66;27;1778;0;1050000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;2002-12-14;Б;2;24;22;30;1;27;9;16766;5;940;68;18;2854;0;1111000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;2002-12-18;Б;2;30;6;31;10;34;19;13604;5;846;78;11;4837;0;1180000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;2002-12-21;Б;2;36;5;44;42;17;23;15542;5;938;72;14;3878;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;2002-12-25;Б;3;14;13;1;9;20;33;18610;5;1024;67;22;2496;0;1330000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;2002-12-28;А;1;44;42;41;19;11;8;18482;5;984;93;25;2929;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;2003-01-01;Б;2;40;33;44;42;20;3;11469;5;769;67;9;4632;0;1520000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;2003-01-04;Б;3;37;29;35;22;43;2;15773;5;1057;60;17;3030;0;1580000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;2003-01-08;А;4;24;14;33;30;20;13;10939;5;609;98;10;4816;0;1650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;2003-01-11;А;3;28;20;25;42;10;35;14391;5;815;83;18;3029;0;1725000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;2003-01-15;А;3;39;26;43;10;17;38;15864;5;880;76;18;2985;0;1800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;2003-01-18;Б;2;40;9;18;10;24;39;16020;5;837;88;19;3134;0;1860000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;2003-01-22;А;2;39;40;5;37;42;31;14894;5;912;94;25;2762;0;1930000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;2003-01-25;Б;1;27;36;14;44;22;32;22930;5;1650;48;47;1363;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;2003-01-29;Б;1;39;43;23;11;24;22;19066;5;1126;78;24;2928;0;2080000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;2003-02-01;А;3;9;17;1;19;10;28;24885;5;1746;46;36;1794;0;2150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;2003-02-05;Б;2;25;44;20;8;39;26;20685;5;1142;82;20;3767;0;2222000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;2003-02-08;А;2;5;13;34;3;38;23;23254;5;1465;61;32;2261;0;2300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;2003-02-12;А;4;18;44;2;11;32;17;21744;5;1296;74;30;2570;0;2400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;2003-02-15;Б;2;38;8;31;20;24;34;20537;5;1351;75;42;1955;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;2003-02-19;А;3;16;26;42;2;38;1;18152;5;1091;96;31;2724;0;2570000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;2003-02-22;Б;4;4;39;25;29;30;23;21667;5;1243;82;29;2837;0;2660000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;2003-02-26;Б;1;32;23;45;17;30;39;20077;5;1163;88;15;5519;0;2750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;2003-03-01;А;2;7;11;4;5;36;19;25128;5;1453;72;25;3380;0;2820000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;2003-03-05;А;2;27;37;45;22;25;19;24195;5;1298;86;26;3449;0;2900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;2003-03-08;Б;1;37;14;22;36;2;1;23931;5;1174;112;22;4785;1;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;2003-03-12;А;4;14;11;27;36;10;35;17775;5;1251;53;19;2719;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;2003-03-15;А;4;19;28;4;15;45;1;16254;5;995;66;28;1838;0;850000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;2003-03-19;А;3;14;25;6;21;44;19;17189;5;964;65;19;2589;1;960000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;2003-03-22;Б;2;5;6;28;16;38;2;15134;5;897;68;14;3402;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;2003-03-26;Б;1;11;27;26;25;35;6;13435;5;736;82;9;5205;0;850000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;2003-03-29;Б;1;43;10;33;17;11;20;17760;5;1172;49;33;1375;0;950000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;2003-04-02;Б;4;34;31;33;19;12;22;15629;5;888;70;16;3043;0;1050000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;2003-04-05;Б;3;4;14;18;40;11;35;17672;5;1099;58;31;1605;0;1160000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;2003-04-09;Б;1;24;32;21;33;4;39;17004;5;942;77;15;3769;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;2003-04-12;А;2;31;24;27;25;35;36;12837;5;582;123;13;4300;0;1333000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;2003-04-16;Б;3;4;29;2;9;20;27;18689;5;1314;45;36;1280;1;1410000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;2003-04-19;Б;2;38;27;23;10;26;21;14718;5;928;56;11;3724;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;2003-04-23;А;1;36;2;4;16;1;43;10580;5;525;109;5;8947;0;825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;2003-04-26;Б;4;42;44;18;2;23;43;9888;5;503;123;13;3710;0;890000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;2003-04-30;А;2;10;18;20;43;36;24;9655;5;546;92;8;4886;0;930000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;2003-05-03;Б;1;11;24;17;28;5;23;11601;5;850;45;17;1758;0;970000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;2003-05-07;А;1;16;23;36;6;39;14;13817;5;928;56;22;1858;0;1020000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;2003-05-10;Б;4;21;14;35;2;5;7;14257;5;1515;28;36;923;0;1065000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;2003-05-14;А;1;36;29;16;41;5;19;13296;5;768;68;12;3416;0;1160000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;2003-05-17;А;4;25;34;21;11;13;40;13725;5;854;62;15;2755;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;2003-05-21;Б;3;33;22;28;15;39;19;16794;5;1052;50;25;1638;0;1333000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;2003-05-24;А;4;27;39;2;6;18;16;14618;5;937;58;23;1864;0;1425000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;2003-05-28;Б;4;38;6;16;13;34;45;11633;5;625;96;9;5189;0;1520000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;2003-05-31;А;1;32;8;31;14;28;19;15987;5;909;60;21;2025;0;1620000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;2003-06-04;Б;4;6;23;45;38;31;8;12975;5;777;83;22;2295;0;1725000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;2003-06-07;А;4;13;40;41;15;3;7;18800;5;1385;43;34;1379;2;1830000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;2003-06-11;Б;4;23;43;8;31;44;42;9889;5;519;99;8;5024;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;2003-06-14;Б;3;15;30;39;20;32;38;10324;5;523;98;11;3636;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;2003-06-18;Б;1;45;17;9;32;41;28;14640;5;1039;46;32;1163;0;1150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;2003-06-21;Б;1;12;39;11;26;10;31;13460;5;688;80;16;2701;0;1300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;2003-06-25;А;1;2;27;14;24;38;9;18686;5;1186;43;25;1607;0;1450000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;2003-06-28;Б;3;17;42;34;10;8;18;13415;5;820;63;18;2244;0;1600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;2003-07-02;Б;4;25;24;29;27;4;42;12926;5;690;84;13;3492;0;1700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;2003-07-05;Б;1;34;22;12;35;11;41;16838;5;1092;64;28;1951;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;2003-07-09;А;2;39;20;41;38;18;37;13587;5;738;104;11;5421;0;2100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;2003-07-12;Б;4;38;28;40;16;13;11;18208;5;1042;71;27;2126;0;2200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;2003-07-16;Б;1;38;9;43;30;2;44;16155;5;867;90;9;6777;1;2300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;2003-07-19;Б;2;6;43;9;22;35;25;13244;5;852;63;13;3251;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;2003-07-23;А;3;19;13;20;2;22;4;13929;5;880;58;20;2003;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;2003-07-26;Б;1;36;32;29;28;7;2;12472;5;637;85;13;3263;0;1125000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;2003-07-30;Б;1;24;5;1;35;26;21;16222;5;1070;49;25;1648;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;2003-08-02;А;1;18;13;37;22;43;39;11923;5;719;78;3;14625;0;1375000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;2003-08-06;А;1;17;18;28;1;32;33;13592;5;695;86;11;4245;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;2003-08-09;А;1;13;24;30;35;4;28;11938;5;636;99;12;4074;0;1600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;2003-08-13;Б;2;4;5;27;44;37;20;14838;5;846;73;22;2197;0;1700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;2003-08-16;А;3;20;14;24;30;21;26;12750;5;669;99;9;5710;0;1800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;2003-08-20;Б;2;34;13;18;5;14;44;14662;5;790;82;8;6347;0;1900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;2003-08-23;Б;4;18;9;27;42;37;44;16663;5;954;79;28;2101;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;2003-08-27;Б;2;41;39;7;37;9;20;17124;5;1178;57;26;2038;0;2100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;2003-08-30;А;1;20;26;37;19;38;36;13762;5;699;114;13;4774;0;2222000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;2003-09-03;А;1;15;36;30;33;19;6;17015;5;1055;74;26;2339;0;2350000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;2003-09-06;А;4;33;45;36;22;12;3;23679;5;1555;53;49;1318;2;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;2003-09-10;А;3;7;40;37;36;25;26;10805;5;570;108;4;11944;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;2003-09-13;Б;4;33;42;30;1;9;36;10976;5;666;85;13;3403;0;840000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;2003-09-17;А;3;15;43;44;2;42;29;12041;5;724;74;18;2330;0;930000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;2003-09-20;А;1;19;8;42;31;6;23;15057;5;995;53;40;1027;0;1020000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;2003-09-24;Б;3;44;33;43;41;25;6;10634;5;547;107;9;5086;0;1110000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;2003-09-27;А;2;22;30;42;9;19;36;14553;5;1095;50;37;1158;0;1200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;2003-10-01;Б;2;10;39;33;15;17;30;15562;5;876;60;18;2282;0;1300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;2003-10-04;А;2;4;31;30;22;26;23;12896;5;835;71;36;1281;1;1400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;2003-10-08;Б;4;29;14;7;40;26;31;13236;5;864;57;17;2264;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;2003-10-11;А;4;18;25;6;35;38;42;10869;5;679;77;18;2255;0;875000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;2003-10-15;Б;3;38;32;34;6;2;16;12859;5;811;63;17;2337;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;2003-10-18;Б;1;36;42;6;4;16;24;12254;5;839;64;28;1491;0;1065000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;2003-10-22;А;1;34;42;3;28;19;22;13916;5;792;69;9;4723;0;1150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;2003-10-25;А;2;6;3;15;34;14;38;13477;5;718;79;19;2344;0;1225000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;2003-10-29;А;4;17;44;21;27;36;26;14847;5;816;67;12;3561;0;1300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;2003-11-01;Б;1;32;41;35;25;12;4;12456;5;745;78;18;2514;0;1400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;2003-11-05;Б;3;35;4;20;30;23;12;14762;5;1058;56;60;773;1;1480000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;2003-11-08;А;3;35;13;33;18;32;27;11838;5;635;79;14;2806;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;2003-11-12;А;4;36;13;35;42;25;44;9742;5;516;100;13;3110;0;825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;2003-11-15;Б;4;7;3;2;20;10;36;13191;5;799;64;11;3626;0;900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;2003-11-19;Б;3;44;35;18;26;36;37;11351;5;662;84;12;3596;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;2003-11-22;Б;1;11;29;21;28;15;30;16156;5;1143;47;28;1514;0;1080000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;2003-11-26;А;3;44;29;45;8;23;14;13977;5;758;78;10;4631;0;1175000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;2003-11-29;Б;4;18;42;45;6;20;30;13509;5;834;73;20;2377;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;2003-12-03;Б;3;32;31;40;14;9;34;15668;5;923;60;14;3081;0;1333000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;2003-12-06;Б;2;26;40;30;32;31;17;14865;5;847;78;10;5156;0;1425000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;2003-12-10;А;3;4;22;37;29;33;12;17827;5;1145;55;35;1419;0;1520000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;2003-12-13;А;1;39;41;11;37;13;44;15745;5;876;80;19;2870;0;1625000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;2003-12-17;А;2;16;15;28;30;22;32;16773;5;905;73;13;3967;0;1725000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;2003-12-20;Б;2;22;28;25;1;7;16;17638;5;975;77;21;2792;0;1800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;2003-12-24;Б;4;43;45;11;1;31;41;11323;5;637;85;19;1796;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;2003-12-27;А;1;33;36;18;45;19;7;18558;5;1070;57;12;3198;0;2650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;2003-12-31;Б;3;49;18;38;27;34;25;19486;5;1064;71;25;1900;0;2800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;2004-01-03;Б;2;22;35;14;32;16;1;11340;5;648;61;8;3097;0;2900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;2004-01-07;А;4;10;12;20;41;14;23;13592;5;740;63;9;3245;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;2004-01-10;Б;3;11;6;27;34;7;13;16993;5;1273;39;23;1377;0;3175000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;2004-01-14;А;1;2;29;15;11;25;24;19766;5;1177;55;20;2028;0;3350000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;2004-01-17;Б;2;27;26;1;7;14;17;25789;5;1667;38;34;1193;1;3535000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;2004-01-21;Б;2;39;29;22;15;2;3;13728;5;761;52;17;1458;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;2004-01-24;А;1;22;15;41;43;18;3;9746;5;510;75;8;2999;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;2004-01-28;А;1;38;19;44;23;29;49;8965;5;418;96;9;2789;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;2004-01-31;А;1;29;42;32;45;3;34;10089;5;608;71;11;2481;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;2004-02-04;Б;1;23;32;1;12;42;45;10164;5;485;100;7;4369;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;2004-02-07;Б;3;11;1;21;40;17;25;15151;5;806;58;16;1849;0;2650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;2004-02-11;А;3;31;43;14;18;19;7;17043;5;1008;49;21;1488;0;2800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;2004-02-14;А;3;21;32;28;27;17;36;16070;5;837;65;13;2654;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;2004-02-18;Б;2;32;42;30;25;9;11;13916;5;669;83;15;2327;0;3150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;2004-02-21;Б;2;7;12;1;34;40;21;18342;5;1062;53;16;2202;0;3300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;2004-02-25;Б;2;16;37;38;11;18;10;14195;5;571;105;12;3137;0;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;2004-02-28;Б;2;17;37;45;34;39;46;14771;5;642;99;5;7988;1;3750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;2004-03-03;Б;4;7;5;32;23;31;42;11554;5;620;62;16;1502;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;2004-03-06;А;1;20;38;19;37;48;32;8836;5;410;108;9;3079;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;2004-03-10;А;2;26;33;10;39;23;37;10307;5;551;65;13;1724;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;2004-03-13;Б;2;14;13;26;22;44;35;15596;5;1016;37;17;1401;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;2004-03-17;А;3;6;43;18;30;34;14;10529;5;567;74;4;6556;0;1650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;2004-03-20;А;4;26;27;28;18;2;8;14391;5;899;46;22;1191;0;1800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;2004-03-24;А;2;3;7;39;49;6;16;11099;5;520;86;4;7066;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;2004-03-27;Б;2;37;25;11;38;48;43;9303;5;419;107;8;3502;0;2150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;2004-03-31;Б;2;44;49;25;1;27;15;10544;5;583;71;11;2378;0;2300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;2004-04-03;Б;2;34;44;19;14;22;17;16044;5;1115;34;18;1345;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;2004-04-07;Б;4;44;43;33;15;4;42;11075;5;587;81;9;3333;0;2650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;2004-04-10;А;1;6;8;46;41;31;7;10475;5;461;110;7;4565;0;2800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;2004-04-14;Б;4;46;39;42;20;19;15;10363;5;518;92;5;5993;1;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;2004-04-17;А;3;17;34;35;41;45;49;7347;5;285;130;7;3311;0;750000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;2004-04-21;Б;2;5;25;37;20;23;6;9704;5;454;78;3;7386;0;1000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;2004-04-24;А;2;22;25;7;40;45;3;12135;5;702;49;14;1546;0;1250000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;2004-04-28;Б;1;10;21;46;37;7;43;10380;5;646;56;16;1419;0;1500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;2004-05-01;Б;2;45;36;8;44;39;3;8120;5;428;80;12;1804;0;1650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;2004-05-05;Б;4;38;37;1;8;36;31;6877;5;319;109;6;3625;0;1700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;2004-05-08;Б;1;49;45;26;35;39;10;8499;5;398;99;5;4960;0;1800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;2004-05-12;Б;3;43;20;47;31;45;34;8687;5;510;68;21;1044;0;1900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;2004-05-15;Б;4;33;19;24;4;3;42;16758;5;1104;37;20;1284;0;2000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;2004-05-19;А;4;25;20;39;19;29;42;10782;5;599;69;11;2372;0;2150000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;2004-05-22;Б;2;22;1;12;9;32;30;15078;5;1022;41;21;1263;0;2300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;2004-05-26;Б;4;41;26;20;4;36;34;10099;5;554;75;8;3276;0;2400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;2004-05-29;Б;2;23;19;30;38;6;3;11046;5;574;70;6;4216;0;2500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;2004-06-02;А;4;10;46;41;48;31;15;7155;5;350;115;6;4220;0;2600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;2004-06-05;А;2;2;13;47;32;48;4;9502;5;422;105;5;5573;0;2700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;2004-06-09;Б;3;15;10;49;36;2;20;9873;5;518;84;10;2728;0;2800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;2004-06-12;А;1;24;38;9;45;21;44;12119;5;666;65;9;3041;0;2900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;2004-06-16;Б;1;37;30;22;41;15;7;14724;5;860;54;21;1393;0;3000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;2004-06-19;А;4;44;41;40;27;36;10;10658;5;567;79;9;3119;0;3100000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;2004-06-23;А;3;43;45;47;13;42;30;8740;5;429;109;10;2936;0;3200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;2004-06-26;А;3;43;10;46;36;33;35;9951;5;543;90;0;0;0;3350000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;2004-06-30;А;4;9;30;44;20;6;18;13270;5;820;56;15;1915;0;3500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;2004-07-03;А;1;44;14;41;33;29;3;16100;5;948;56;32;1039;1;3650000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
